CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,Age,Income_Bracket
24646,MR.,JUAN,MURPHY,7/12/1944,M,M,juan25@adventure-works.com,30000,4,High School,Professional,Y,JUAN MURPHY,82,Budget
24647,MR.,JOSE,SIMMONS,4/26/1944,S,M,jose9@adventure-works.com,30000,5,Partial High School,Clerical,N,JOSE SIMMONS,82,Budget
24649,MR.,AARON,WASHINGTON,2/11/1947,M,M,aaron12@adventure-works.com,40000,4,High School,Professional,N,AARON WASHINGTON,79,Budget
24650,MRS.,JULIA,BAKER,3/7/1945,S,F,julia13@adventure-works.com,20000,5,Partial High School,Clerical,N,JULIA BAKER,81,Budget
24651,MR.,DAKOTA,ALEXANDER,4/7/1945,S,M,dakota15@adventure-works.com,20000,5,Partial High School,Clerical,N,DAKOTA ALEXANDER,81,Budget
24652,MR.,LUKE,BUTLER,6/16/1945,S,M,luke3@adventure-works.com,20000,5,Partial High School,Clerical,N,LUKE BUTLER,81,Budget
24653,MRS.,VICTORIA,BARNES,4/16/1946,M,F,victoria51@adventure-works.com,40000,5,High School,Professional,Y,VICTORIA BARNES,80,Budget
24654,MRS.,PAIGE,SIMMONS,10/13/1946,S,F,paige14@adventure-works.com,40000,5,High School,Professional,N,PAIGE SIMMONS,80,Budget
24655,MRS.,TAYLOR,SANDERS,11/16/1946,M,F,taylor24@adventure-works.com,70000,5,Bachelors,Management,Y,TAYLOR SANDERS,80,Mid-Range
24656,MRS.,JULIA,MOORE,7/3/1946,M,F,julia30@adventure-works.com,70000,5,Bachelors,Management,Y,JULIA MOORE,80,Mid-Range
24657,MRS.,ALYSSA,BROOKS,6/5/1947,M,F,alyssa44@adventure-works.com,40000,2,High School,Professional,Y,ALYSSA BROOKS,79,Budget
24658,MRS.,JENNA,PEREZ,5/17/1947,M,F,jenna11@adventure-works.com,40000,2,High School,Professional,N,JENNA PEREZ,79,Budget
24659,MRS.,KAITLYN,HILL,2/1/1947,M,F,kaitlyn20@adventure-works.com,70000,2,Bachelors,Management,Y,KAITLYN HILL,79,Mid-Range
24660,MRS.,ANNA,PERRY,11/27/1947,S,F,anna32@adventure-works.com,70000,2,Bachelors,Management,N,ANNA PERRY,79,Mid-Range
24661,MRS.,MADISON,JONES,6/22/1947,S,F,madison3@adventure-works.com,70000,2,Bachelors,Management,N,MADISON JONES,79,Mid-Range
24662,MRS.,ARIANNA,PRICE,5/24/1947,S,F,arianna0@adventure-works.com,70000,2,Bachelors,Management,N,ARIANNA PRICE,79,Mid-Range
24663,MRS.,EBONY,FERNANDEZ,2/18/1948,S,F,ebony16@adventure-works.com,40000,2,High School,Professional,Y,EBONY FERNANDEZ,78,Budget
24664,MR.,IAN,WASHINGTON,5/13/1948,M,M,ian54@adventure-works.com,40000,2,High School,Professional,Y,IAN WASHINGTON,78,Budget
24665,MRS.,ANGELA,MORGAN,4/6/1948,S,F,angela39@adventure-works.com,40000,2,High School,Professional,Y,ANGELA MORGAN,78,Budget
24666,MRS.,HANNAH,MARTINEZ,5/11/1948,M,F,hannah15@adventure-works.com,40000,2,High School,Professional,N,HANNAH MARTINEZ,78,Budget
24667,MRS.,CHLOE,DIAZ,6/24/1948,S,F,chloe87@adventure-works.com,60000,2,Partial College,Professional,Y,CHLOE DIAZ,78,Mid-Range
24668,MRS.,KATRINA,XU,2/20/1948,M,F,katrina4@adventure-works.com,60000,2,Partial College,Professional,Y,KATRINA XU,78,Mid-Range
24669,MR.,XAVIER,PARKER,9/19/1948,M,M,xavier39@adventure-works.com,70000,4,Bachelors,Management,Y,XAVIER PARKER,78,Mid-Range
24670,MRS.,ALEXANDRIA,ROSS,3/2/1948,S,F,alexandria4@adventure-works.com,70000,4,Bachelors,Management,Y,ALEXANDRIA ROSS,78,Mid-Range
24671,MR.,CHRISTIAN,PERRY,11/14/1949,M,M,christian22@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,CHRISTIAN PERRY,77,Budget
24672,MR.,JEREMY,COOK,10/14/1949,M,M,jeremy41@adventure-works.com,60000,2,Partial College,Professional,Y,JEREMY COOK,77,Mid-Range
24673,MRS.,PAIGE,COX,11/8/1949,M,F,paige34@adventure-works.com,70000,4,Partial College,Professional,Y,PAIGE COX,77,Mid-Range
24674,MR.,DYLAN,KUMAR,8/27/1949,M,M,dylan27@adventure-works.com,70000,5,Partial College,Professional,Y,DYLAN KUMAR,77,Mid-Range
24675,MR.,JACKSON,NELSON,7/4/1949,S,M,jackson39@adventure-works.com,70000,5,Partial College,Professional,Y,JACKSON NELSON,77,Mid-Range
24676,MR.,JEREMY,ROBERTS,6/11/1950,M,M,jeremy15@adventure-works.com,60000,2,Partial College,Professional,Y,JEREMY ROBERTS,76,Mid-Range
24677,MR.,BLAKE,LEE,2/15/1950,M,M,blake22@adventure-works.com,60000,2,Partial College,Professional,Y,BLAKE LEE,76,Mid-Range
24678,MR.,NATHAN,LONG,8/26/1950,S,M,nathan5@adventure-works.com,60000,2,Partial College,Professional,Y,NATHAN LONG,76,Mid-Range
24679,MR.,WYATT,HERNANDEZ,2/6/1950,M,M,wyatt28@adventure-works.com,70000,4,Partial College,Professional,Y,WYATT HERNANDEZ,76,Mid-Range
24680,MR.,THOMAS,FLORES,9/19/1950,S,M,thomas14@adventure-works.com,80000,3,Bachelors,Management,N,THOMAS FLORES,76,Mid-Range
24681,MRS.,ARIANNA,MURPHY,5/6/1950,S,F,arianna37@adventure-works.com,80000,3,Bachelors,Management,N,ARIANNA MURPHY,76,Mid-Range
24682,MRS.,FAITH,ROGERS,12/22/1951,M,F,faith35@adventure-works.com,60000,2,High School,Professional,Y,FAITH ROGERS,75,Mid-Range
24683,MR.,SHANNON,ALONSO,5/19/1951,M,M,shannon29@adventure-works.com,60000,2,Partial College,Professional,Y,SHANNON ALONSO,75,Mid-Range
24684,MR.,CHARLES,MARTIN,4/21/1951,M,M,charles18@adventure-works.com,60000,2,Partial College,Professional,Y,CHARLES MARTIN,75,Mid-Range
24685,MR.,JORDAN,KUMAR,6/3/1951,M,M,jordan24@adventure-works.com,60000,2,Partial College,Professional,Y,JORDAN KUMAR,75,Mid-Range
24686,MRS.,MELISSA,MURPHY,7/18/1952,S,F,melissa37@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,MELISSA MURPHY,74,Mid-Range
24687,MRS.,JOAN,ROSS,8/18/1952,S,F,joan5@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y,JOAN ROSS,74,Mid-Range
24688,MRS.,ASHLEY,LONG,2/3/1953,M,F,ashley36@adventure-works.com,60000,3,Partial High School,Skilled Manual,N,ASHLEY LONG,73,Mid-Range
24689,MS.,SANDRA,YE,1/26/1974,M,F,sandra16@adventure-works.com,30000,0,Partial College,Clerical,N,SANDRA YE,52,Budget
24690,MR.,CHRISTIAN,LONG,3/10/1980,S,M,christian24@adventure-works.com,20000,0,Partial High School,Manual,Y,CHRISTIAN LONG,46,Budget
24691,MS.,MEREDITH,CARLSON,5/17/1980,M,F,meredith42@adventure-works.com,20000,0,Partial High School,Manual,Y,MEREDITH CARLSON,46,Budget
24692,MS.,LAURA,HE,3/8/1980,M,F,laura24@adventure-works.com,20000,0,Partial High School,Manual,Y,LAURA HE,46,Budget
24693,MS.,ALEXANDRA,ROGERS,10/16/1979,S,F,alexandra8@adventure-works.com,30000,0,Partial College,Clerical,Y,ALEXANDRA ROGERS,47,Budget
24694,MR.,THEODORE,CARLSON,10/6/1978,S,M,theodore19@adventure-works.com,30000,0,High School,Manual,N,THEODORE CARLSON,48,Budget
24695,MR.,OMAR,ZHOU,11/2/1978,S,M,omar8@adventure-works.com,30000,0,High School,Manual,N,OMAR ZHOU,48,Budget
24696,MS.,TASHA,XIE,10/26/1978,S,F,tasha3@adventure-works.com,30000,0,High School,Manual,N,TASHA XIE,48,Budget
24697,MR.,MANUEL,RODRIGUEZ,11/14/1974,M,M,manuel17@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,MANUEL RODRIGUEZ,52,Budget
24698,MR.,BLAKE,CARTER,5/23/1973,S,M,blake37@adventure-works.com,30000,0,High School,Manual,Y,BLAKE CARTER,53,Budget
24699,MS.,REBEKAH,RUBIO,10/13/1972,S,F,rebekah41@adventure-works.com,20000,0,Partial High School,Manual,N,REBEKAH RUBIO,54,Budget
24700,MR.,GARY,ALVAREZ,3/28/1973,S,M,gary15@adventure-works.com,30000,0,High School,Manual,N,GARY ALVAREZ,53,Budget
24701,MR.,MARCO,FERNANDEZ,4/14/1973,M,M,marco16@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,MARCO FERNANDEZ,53,Budget
24702,MS.,KARI,RAMOS,6/27/1973,S,F,kari38@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N,KARI RAMOS,53,Budget
24703,MR.,JONATHAN,WHITE,7/8/1972,M,M,jonathan66@adventure-works.com,20000,0,Partial High School,Manual,Y,JONATHAN WHITE,54,Budget
24704,MR.,ALLEN,SCHMIDT,3/13/1972,M,M,allen8@adventure-works.com,20000,0,Partial High School,Manual,Y,ALLEN SCHMIDT,54,Budget
24705,MS.,DANIEL,SHIMSHONI,3/18/1972,S,F,daniel1@adventure-works.com,30000,0,High School,Manual,Y,DANIEL SHIMSHONI,54,Budget
24706,MS.,VIRGINIA,RANA,2/8/1972,S,F,virginia13@adventure-works.com,30000,0,High School,Manual,N,VIRGINIA RANA,54,Budget
24707,MR.,SHAUN,PAL,8/18/1972,S,M,shaun13@adventure-works.com,30000,0,High School,Manual,Y,SHAUN PAL,54,Budget
24708,MR.,COREY,CHANDER,7/27/1972,S,M,corey14@adventure-works.com,30000,0,High School,Manual,N,COREY CHANDER,54,Budget
24709,MRS.,NANCY,PRASAD,9/18/1972,M,F,nancy12@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,NANCY PRASAD,54,Budget
24710,MRS.,BRANDY,MALHOTRA,6/14/1972,M,F,brandy0@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,BRANDY MALHOTRA,54,Budget
24711,MRS.,REBEKAH,HERNANDEZ,4/22/1972,S,F,rebekah24@adventure-works.com,40000,1,Partial College,Clerical,N,REBEKAH HERNANDEZ,54,Budget
24712,MRS.,CARLY,KUMAR,4/4/1972,M,F,carly7@adventure-works.com,40000,2,Partial College,Clerical,Y,CARLY KUMAR,54,Budget
24713,MR.,JEREMY,BROOKS,7/5/1916,S,M,jeremy33@adventure-works.com,10000,4,Partial High School,Manual,N,JEREMY BROOKS,110,Budget
24714,MS.,WHITNEY,RODRIGUEZ,9/25/1971,S,F,whitney18@adventure-works.com,20000,0,Partial High School,Manual,Y,WHITNEY RODRIGUEZ,55,Budget
24715,MS.,KELLI,NATH,3/4/1971,S,F,kelli41@adventure-works.com,20000,0,Partial High School,Manual,N,KELLI NATH,55,Budget
24716,MR.,COLIN,LIU,10/17/1971,M,M,colin4@adventure-works.com,30000,0,High School,Manual,N,COLIN LIU,55,Budget
24717,MR.,DAMIEN,ANAND,6/20/1971,S,M,damien37@adventure-works.com,30000,0,High School,Manual,N,DAMIEN ANAND,55,Budget
24718,MR.,TERRENCE,BLACK,6/8/1971,S,M,terrence21@adventure-works.com,40000,2,Partial College,Clerical,Y,TERRENCE BLACK,55,Budget
24719,MRS.,SUSAN,ZHENG,4/15/1971,M,F,susan30@adventure-works.com,40000,2,Partial College,Clerical,Y,SUSAN ZHENG,55,Budget
24720,MRS.,DEANNA,ALVAREZ,11/3/1971,S,F,deanna30@adventure-works.com,40000,2,Partial College,Clerical,Y,DEANNA ALVAREZ,55,Budget
24721,MRS.,MANDY,ZHENG,11/6/1971,M,F,mandy21@adventure-works.com,40000,2,Partial College,Clerical,Y,MANDY ZHENG,55,Budget
24722,MR.,HUNTER,ROSS,3/15/1970,S,M,hunter0@adventure-works.com,40000,2,Partial College,Clerical,Y,HUNTER ROSS,56,Budget
24723,MRS.,SHAWNA,PAL,8/7/1970,M,F,shawna13@adventure-works.com,40000,2,Partial College,Clerical,Y,SHAWNA PAL,56,Budget
24724,MR.,ALFREDO,GUTIERREZ,12/14/1970,M,M,alfredo12@adventure-works.com,40000,2,Partial College,Clerical,Y,ALFREDO GUTIERREZ,56,Budget
24725,MRS.,BAILEY,YOUNG,5/5/1975,M,F,bailey37@adventure-works.com,40000,3,Partial College,Clerical,Y,BAILEY YOUNG,51,Budget
24726,MRS.,MARISSA,HUGHES,6/6/1975,M,F,marissa8@adventure-works.com,40000,3,Partial College,Clerical,Y,MARISSA HUGHES,51,Budget
24727,MRS.,MALLORY,JIMENEZ,3/3/1974,M,F,mallory13@adventure-works.com,40000,3,Partial College,Clerical,Y,MALLORY JIMENEZ,52,Budget
24728,MS.,JULIA,DIAZ,8/11/1974,S,F,julia88@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N,JULIA DIAZ,52,Mid-Range
24729,MR.,CHASE,MURPHY,7/26/1974,S,M,chase15@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,N,CHASE MURPHY,52,Mid-Range
24730,MR.,ANTHONY,MOORE,11/3/1975,M,M,anthony17@adventure-works.com,40000,4,Partial College,Clerical,Y,ANTHONY MOORE,51,Budget
24731,MR.,EVAN,MITCHELL,10/14/1975,M,M,evan36@adventure-works.com,40000,4,Partial College,Clerical,Y,EVAN MITCHELL,51,Budget
24732,MR.,WYATT,DAVIS,11/25/1930,M,M,wyatt5@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,WYATT DAVIS,96,Budget
24733,MR.,LUKE,FLORES,6/23/1966,S,M,luke1@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,N,LUKE FLORES,60,Mid-Range
24734,MR.,JACK,TURNER,10/5/1966,S,M,jack40@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y,JACK TURNER,60,Mid-Range
24735,MS.,MADISON,POWELL,5/14/1966,S,F,madison44@adventure-works.com,80000,0,Graduate Degree,Skilled Manual,Y,MADISON POWELL,60,Mid-Range
24736,MRS.,SAVANNAH,RAMIREZ,1/18/1954,S,F,savannah5@adventure-works.com,20000,3,Partial High School,Clerical,Y,SAVANNAH RAMIREZ,72,Budget
24737,MRS.,ANGELA,BAILEY,10/12/1954,S,F,angela42@adventure-works.com,20000,3,Partial High School,Clerical,Y,ANGELA BAILEY,72,Budget
24738,MRS.,HANNAH,DAVIS,9/17/1954,M,F,hannah6@adventure-works.com,40000,1,Partial College,Clerical,Y,HANNAH DAVIS,72,Budget
24739,MR.,DALTON,SANDERS,3/13/1954,M,M,dalton73@adventure-works.com,40000,1,Partial College,Clerical,Y,DALTON SANDERS,72,Budget
24740,MRS.,SHELBY,COOPER,7/14/1955,S,F,shelby9@adventure-works.com,20000,3,Partial High School,Clerical,N,SHELBY COOPER,71,Budget
24741,MRS.,BRITTANY,PERRY,6/9/1955,S,F,brittany6@adventure-works.com,20000,3,Partial High School,Clerical,N,BRITTANY PERRY,71,Budget
24742,MRS.,RACHEL,RAMIREZ,3/14/1955,S,F,rachel43@adventure-works.com,30000,1,High School,Clerical,N,RACHEL RAMIREZ,71,Budget
24743,MRS.,CHLOE,COLEMAN,5/26/1956,S,F,chloe72@adventure-works.com,30000,2,High School,Skilled Manual,N,CHLOE COLEMAN,70,Budget
24744,MR.,BRENDAN,YUAN,5/15/1956,M,M,brendan5@adventure-works.com,30000,2,High School,Skilled Manual,Y,BRENDAN YUAN,70,Budget
24745,MRS.,JENNIFER,WARD,10/10/1956,S,F,jennifer66@adventure-works.com,30000,2,High School,Skilled Manual,N,JENNIFER WARD,70,Budget
24746,MR.,IAN,RUSSELL,8/14/1957,S,M,ian60@adventure-works.com,20000,2,Partial High School,Clerical,Y,IAN RUSSELL,69,Budget
24747,MR.,DAKOTA,POWELL,8/25/1957,S,M,dakota7@adventure-works.com,20000,2,Partial High School,Clerical,Y,DAKOTA POWELL,69,Budget
24748,MR.,JOSE,COLLINS,4/26/1957,M,M,jose40@adventure-works.com,20000,2,Partial High School,Clerical,Y,JOSE COLLINS,69,Budget
24749,MR.,MARSHALL,GUO,9/27/1957,M,M,marshall16@adventure-works.com,20000,2,Partial High School,Clerical,Y,MARSHALL GUO,69,Budget
24750,MRS.,DESTINY,BARNES,11/13/1957,M,F,destiny51@adventure-works.com,20000,2,Partial High School,Clerical,Y,DESTINY BARNES,69,Budget
24751,MRS.,ANGELA,HOWARD,3/19/1957,M,F,angela37@adventure-works.com,30000,2,High School,Skilled Manual,Y,ANGELA HOWARD,69,Budget
24752,MR.,CAMERON,JACKSON,11/2/1958,S,M,cameron30@adventure-works.com,30000,2,High School,Skilled Manual,Y,CAMERON JACKSON,68,Budget
24753,MR.,EDUARDO,JENKINS,6/24/1958,S,M,eduardo51@adventure-works.com,30000,2,High School,Skilled Manual,Y,EDUARDO JENKINS,68,Budget
24754,MRS.,HALEY,RIVERA,12/5/1958,M,F,haley8@adventure-works.com,40000,1,Partial College,Clerical,Y,HALEY RIVERA,68,Budget
24755,MR.,SEAN,SCOTT,4/3/1958,M,M,sean44@adventure-works.com,40000,1,Partial College,Clerical,Y,SEAN SCOTT,68,Budget
24756,MR.,CARLOS,BELL,8/5/1958,M,M,carlos16@adventure-works.com,40000,1,Partial College,Clerical,Y,CARLOS BELL,68,Budget
24757,MRS.,ALISHA,SHE,1/10/1958,M,F,alisha24@adventure-works.com,40000,1,Partial College,Clerical,Y,ALISHA SHE,68,Budget
24758,MRS.,GABRIELLA,ADAMS,12/11/1959,M,F,gabriella39@adventure-works.com,40000,2,Partial College,Clerical,N,GABRIELLA ADAMS,67,Budget
24759,MRS.,BROOKE,STEWART,4/17/1959,S,F,brooke21@adventure-works.com,40000,2,Partial College,Clerical,N,BROOKE STEWART,67,Budget
24760,MR.,JULIAN,COLEMAN,8/6/1959,S,M,julian7@adventure-works.com,40000,2,Partial College,Clerical,Y,JULIAN COLEMAN,67,Budget
24761,MR.,LAWRENCE,RUBIO,5/25/1959,S,M,lawrence20@adventure-works.com,40000,2,Partial College,Clerical,Y,LAWRENCE RUBIO,67,Budget
24762,MR.,WARREN,XU,5/28/1972,S,M,warren28@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y,WARREN XU,54,Mid-Range
24763,MR.,FERNANDO,HILL,10/21/1973,S,M,fernando28@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N,FERNANDO HILL,53,Budget
24764,MS.,ABIGAIL,HUGHES,8/4/1973,M,F,abigail36@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y,ABIGAIL HUGHES,53,Budget
24765,MRS.,MORGAN,ALEXANDER,2/26/1973,S,F,morgan88@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,MORGAN ALEXANDER,53,Budget
24766,MR.,CHRISTIAN,WHITE,7/18/1973,M,M,christian48@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,CHRISTIAN WHITE,53,Budget
24767,MRS.,LAUREN,JACKSON,3/10/1973,M,F,lauren30@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,LAUREN JACKSON,53,Budget
24768,MR.,JORDAN,ROSS,10/14/1973,M,M,jordan0@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,N,JORDAN ROSS,53,Budget
24769,MR.,BRENDAN,LAL,7/11/1973,S,M,brendan7@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y,BRENDAN LAL,53,Budget
24770,MR.,ISAAC,WRIGHT,11/13/1973,M,M,isaac43@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,ISAAC WRIGHT,53,Mid-Range
24771,MR.,SAMUEL,HARRIS,8/19/1972,M,M,samuel70@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y,SAMUEL HARRIS,54,Mid-Range
24772,MR.,GREG,RUSSELL,5/22/1972,M,M,greg7@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y,GREG RUSSELL,54,Mid-Range
24773,MRS.,GRACE,STEWART,6/23/1971,M,F,grace25@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,GRACE STEWART,55,Mid-Range
24774,MR.,XAVIER,GONZALES,3/22/1971,S,M,xavier57@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,XAVIER GONZALES,55,Mid-Range
24775,MRS.,ALEXANDRA,ALEXANDER,12/27/1971,M,F,alexandra40@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,ALEXANDRA ALEXANDER,55,Mid-Range
24776,MRS.,SAMANTHA,PERRY,10/5/1971,M,F,samantha33@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,SAMANTHA PERRY,55,Mid-Range
24777,MR.,ERIC,ADAMS,2/3/1971,M,M,eric57@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,N,ERIC ADAMS,55,Mid-Range
24778,MR.,SEAN,BAKER,10/14/1971,M,M,sean39@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,SEAN BAKER,55,Mid-Range
24779,MRS.,MORGAN,LEE,5/7/1971,M,F,morgan43@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,MORGAN LEE,55,Mid-Range
24780,MRS.,COURTNEY,HALL,7/21/1971,M,F,courtney18@adventure-works.com,70000,1,Graduate Degree,Skilled Manual,Y,COURTNEY HALL,55,Mid-Range
24781,MRS.,CARMEN,GARCIA,10/22/1972,M,F,carmen0@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y,CARMEN GARCIA,54,Mid-Range
24782,MRS.,NICOLE,MORRIS,2/7/1972,M,F,nicole27@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,NICOLE MORRIS,54,Mid-Range
24783,MR.,BARRY,RAMAN,8/4/1972,M,M,barry13@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,BARRY RAMAN,54,Mid-Range
24784,MRS.,MEGAN,KELLY,5/12/1972,S,F,megan48@adventure-works.com,70000,1,Graduate Degree,Professional,N,MEGAN KELLY,54,Mid-Range
24785,MR.,CODY,MORRIS,2/28/1970,M,M,cody18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,CODY MORRIS,56,Budget
24786,MRS.,HALEY,ADAMS,1/24/1970,M,F,haley52@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,HALEY ADAMS,56,Budget
24787,MRS.,ANDREA,WATSON,12/25/1970,M,F,andrea9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,ANDREA WATSON,56,Budget
24788,MRS.,ASHLEY,BENNETT,10/2/1970,M,F,ashley27@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,ASHLEY BENNETT,56,Budget
24789,MRS.,TAMARA,HU,6/12/1970,M,F,tamara9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,TAMARA HU,56,Budget
24790,MRS.,REBEKAH,NAVARRO,8/6/1970,M,F,rebekah30@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,REBEKAH NAVARRO,56,Budget
24791,MRS.,TERESA,ORTEGA,5/25/1970,M,F,teresa21@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,TERESA ORTEGA,56,Budget
24792,MR.,CLIFFORD,MALHOTRA,10/17/1970,M,M,clifford5@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,CLIFFORD MALHOTRA,56,Budget
24793,MR.,COLE,MORGAN,7/7/1970,M,M,cole13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,COLE MORGAN,56,Budget
24794,MR.,CODY,SANCHEZ,10/3/1969,M,M,cody17@adventure-works.com,60000,1,Bachelors,Skilled Manual,Y,CODY SANCHEZ,57,Mid-Range
24795,MRS.,ALEXANDRA,LEWIS,11/22/1969,M,F,alexandra85@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y,ALEXANDRA LEWIS,57,Mid-Range
24796,MRS.,JESSICA,SIMMONS,11/19/1969,M,F,jessica39@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y,JESSICA SIMMONS,57,Mid-Range
24797,MR.,DYLAN,FLORES,11/5/1969,S,M,dylan11@adventure-works.com,60000,2,Bachelors,Skilled Manual,N,DYLAN FLORES,57,Mid-Range
24798,MR.,LAWRENCE,MORENO,5/27/1969,S,M,lawrence4@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y,LAWRENCE MORENO,57,Mid-Range
24799,MR.,BYRON,SANZ,11/5/1969,S,M,byron14@adventure-works.com,60000,2,Bachelors,Skilled Manual,Y,BYRON SANZ,57,Mid-Range
24800,MR.,EDUARDO,YOUNG,6/15/1971,S,M,eduardo25@adventure-works.com,60000,1,Graduate Degree,Professional,N,EDUARDO YOUNG,55,Mid-Range
24801,MR.,CHASE,BAILEY,7/11/1971,S,M,chase16@adventure-works.com,60000,1,Graduate Degree,Professional,Y,CHASE BAILEY,55,Mid-Range
24802,MR.,TIMOTHY,ALLEN,3/3/1971,S,M,timothy41@adventure-works.com,70000,3,Graduate Degree,Professional,Y,TIMOTHY ALLEN,55,Mid-Range
24803,MRS.,ANNA,DIAZ,9/23/1968,M,F,anna47@adventure-works.com,40000,4,High School,Skilled Manual,Y,ANNA DIAZ,58,Budget
24804,,TONYA,RAJI,9/19/1968,M,NA,tonya21@adventure-works.com,70000,2,Bachelors,Skilled Manual,Y,TONYA RAJI,58,Mid-Range
24805,MRS.,DONNA,LUO,11/18/1967,M,F,donna5@adventure-works.com,40000,5,High School,Skilled Manual,Y,DONNA LUO,59,Budget
24806,MRS.,FAITH,RUSSELL,3/25/1970,M,F,faith19@adventure-works.com,70000,4,Graduate Degree,Professional,Y,FAITH RUSSELL,56,Mid-Range
24807,MRS.,ANNE,MORENO,4/25/1970,M,F,anne7@adventure-works.com,70000,4,Graduate Degree,Professional,N,ANNE MORENO,56,Mid-Range
24808,MR.,ERIC,PEREZ,4/25/1970,M,M,eric45@adventure-works.com,70000,4,Graduate Degree,Professional,N,ERIC PEREZ,56,Mid-Range
24809,MRS.,ALYSSA,MOORE,3/9/1970,M,F,alyssa7@adventure-works.com,70000,4,Graduate Degree,Professional,Y,ALYSSA MOORE,56,Mid-Range
24810,MRS.,ALYSSA,RICHARDSON,2/16/1967,M,F,alyssa36@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y,ALYSSA RICHARDSON,59,Mid-Range
24811,MRS.,TRINITY,RAMIREZ,7/12/1967,S,F,trinity6@adventure-works.com,50000,2,Bachelors,Skilled Manual,N,TRINITY RAMIREZ,59,Mid-Range
24812,MR.,JOHNATHAN,SAI,8/18/1966,M,M,johnathan7@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y,JOHNATHAN SAI,60,Mid-Range
24813,MR.,ARMANDO,SCHMIDT,10/21/1966,M,M,armando20@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y,ARMANDO SCHMIDT,60,Mid-Range
24814,MR.,GABRIEL,WASHINGTON,5/2/1966,S,M,gabriel10@adventure-works.com,60000,0,Graduate Degree,Professional,Y,GABRIEL WASHINGTON,60,Mid-Range
24815,MRS.,VICTORIA,CLARK,6/14/1966,S,F,victoria18@adventure-works.com,70000,4,Graduate Degree,Professional,Y,VICTORIA CLARK,60,Mid-Range
24816,MRS.,LAUREN,PERRY,11/19/1969,M,F,lauren55@adventure-works.com,60000,2,Graduate Degree,Professional,N,LAUREN PERRY,57,Mid-Range
24817,MRS.,VICTORIA,RICHARDSON,10/11/1969,M,F,victoria36@adventure-works.com,60000,2,Graduate Degree,Professional,Y,VICTORIA RICHARDSON,57,Mid-Range
24818,MRS.,DIANE,RUBIO,3/18/1969,M,F,diane26@adventure-works.com,70000,5,Graduate Degree,Professional,Y,DIANE RUBIO,57,Mid-Range
